City,State,Country,Shape_id,Image,Date,Time
Grosse Pointe Woods,MI,USA,4,No,02/10/2011,13:50:00
Lake Forest,CA,USA,4,No,02/09/2011,12:15:00
Prescott Valley,AZ,USA,4,No,02/08/2011,21:00:00
Wilton Manors,FL,USA,4,No,02/08/2011,21:00:00
Orange County,CA,USA,4,No,02/06/2011,19:30:00
McMinnville,OR,USA,4,No,02/05/2011,20:00:00
Roseville,CA,USA,4,No,02/05/2011,17:30:00
Kaanapali,HI,USA,4,No,02/05/2011,00:30:00
Libertyville,IL,USA,4,No,02/04/2011,20:55:00
New Mexico,NM,USA,4,No,02/02/2011,16:40:00
Tacoma,WA,USA,4,No,01/12/2011,00:00:00
Little Rock (South of),AR,USA,4,No,01/09/2011,23:45:00
Wilson,NC,USA,4,No,01/09/2011,11:40:00
Terrebonne,OR,USA,4,No,01/09/2011,05:30:00
Guymon,OK,USA,4,No,01/05/2011,03:25:00
Sand Springs (west of),OK,USA,4,No,01/04/2011,00:30:00
Adrian,PA,USA,4,No,01/02/2011,23:30:00
Clermont,FL,USA,4,No,01/01/2011,01:00:00
Orlando,FL,USA,4,No,01/01/2011,00:30:00
Saint John (Canada),NB,Canada,4,No,01/01/2011,00:20:00
Reynoldsburg,OH,USA,4,No,01/01/2011,00:07:00
Sierra Vita,AZ,USA,4,No,01/01/2011,00:02:00
Farmington Hills,MI,USA,4,No,01/01/2011,00:00:00
Orlando,FL,USA,4,No,12/12/2010,06:15:00
Boscobel,WI,USA,4,No,12/10/2010,10:08:00
Rice Lake,WI,USA,4,No,12/10/2010,04:30:00
Fairfield,CA,USA,4,No,12/08/2010,19:20:00
Renton,WA,USA,4,No,12/06/2010,21:01:00
Milford,CT,USA,4,No,12/05/2010,23:00:00
Grahm/Spanaway,WA,USA,4,No,12/03/2010,21:00:00
Silver Spring,MD,USA,4,No,12/02/2010,19:00:00
North Sanford,NY,USA,4,No,11/12/2010,21:00:00
Cleveland,OH,USA,4,No,11/12/2010,18:00:00
Scarborough (Canada),ON,Canada,4,No,11/11/2010,08:26:00
Allison Park,PA,USA,4,No,11/07/2010,00:05:00
Riverton (Canada),MB,Canada,4,No,11/06/2010,19:00:00
Mount Brydges (Canada),ON,Canada,4,No,11/02/2010,01:00:00
Casa Grande,AZ,USA,4,No,11/01/2010,21:18:00
Roseville,OH,USA,4,No,11/01/2010,06:57:00
Pinellas Park,FL,USA,4,No,10/12/2010,22:15:00
Hillsdale,MI,USA,4,No,10/12/2010,16:00:00
Glendora,CA,USA,4,No,10/11/2010,20:50:00
Albany,NY,USA,4,No,10/10/2010,21:30:00
Euclid,OH,USA,4,No,10/10/2010,03:00:00
Harrisburg,PA,USA,4,No,10/10/2010,02:30:00
Adams County,WI,USA,4,No,10/09/2010,20:30:00
Woodland Park,NJ,USA,4,No,10/09/2010,05:00:00
Stockton,CA,USA,4,No,10/09/2010,04:20:00
Sutton (Canada),ON,Canada,4,No,10/09/2010,00:00:00
Cleveland Heights,OH,USA,4,No,10/08/2010,21:05:00
Stockbridge,MA,USA,4,No,10/08/2010,11:00:00
Fort Worth,TX,USA,4,No,10/07/2010,20:15:00
Miami,FL,USA,4,No,10/06/2010,18:45:00
Elk Grove Village,IL,USA,4,No,10/06/2010,18:00:00
Chinle,AZ,USA,4,No,10/06/2010,02:00:00
Mariposa,CA,USA,4,No,10/04/2010,23:54:00
Lynnwood,WA,USA,4,No,10/04/2010,10:00:00
Northglenn,CO,USA,4,No,10/04/2010,04:30:00
Spotsylvania,VA,USA,4,No,10/01/2010,09:30:00
Shoreview,MN,USA,4,No,09/11/2010,22:30:00
Olalla,WA,USA,4,No,09/10/2010,21:20:00
Vancouver,WA,USA,4,No,09/10/2010,21:00:00
Upland,CA,USA,4,No,09/09/2010,23:19:00
Tucson,AZ,USA,4,No,09/09/2010,10:40:00
Lake Panasoffkee,FL,USA,4,No,09/09/2010,06:21:00
Grand Junction,CO,USA,4,No,09/08/2010,22:30:00
St. Augustine,FL,USA,4,No,09/07/2010,21:23:00
Modesto,CA,USA,4,No,09/07/2010,10:00:00
Rochester,NY,USA,4,No,09/05/2010,23:00:00
Raleigh,NC,USA,4,No,09/05/2010,00:00:00
Indianapolis,IN,USA,4,No,09/04/2010,22:00:00
Salt Lake City,UT,USA,4,No,09/04/2010,21:30:00
Huntington,WV,USA,4,No,09/04/2010,19:00:00
Sherman Oaks,CA,USA,4,No,09/04/2010,04:30:00
Redlands,CA,USA,4,No,09/03/2010,23:00:00
Red Bluff,CA,USA,4,No,09/03/2010,22:00:00
Alameda,CA,USA,4,No,09/03/2010,20:15:00
Fort Gratiot,MI,USA,4,No,09/02/2010,21:30:00
Raleigh,NC,USA,4,No,09/01/2010,22:25:00
West Jordan,UT,USA,4,No,09/01/2010,21:20:00
Tecumseh,KS,USA,4,No,08/12/2010,23:00:00
Hilton Head Island,SC,USA,4,No,08/12/2010,21:30:00
Rockaway Beach,MO,USA,4,No,08/12/2010,15:00:00
Hammond,IN,USA,4,No,08/12/2010,02:15:00
Holden Beach,NC,USA,4,No,08/10/2010,17:45:00
Oklahoma City,OK,USA,4,No,08/09/2010,23:15:00
New York City (Central Park),NY,USA,4,No,08/09/2010,15:00:00
Riegelwood,NC,USA,4,No,08/09/2010,00:16:00
Fond du Lac,WI,USA,4,No,08/08/2010,21:40:00
Waukesha,WI,USA,4,No,08/08/2010,17:55:00
Alstead,NH,USA,4,No,08/08/2010,09:00:00
Peebles,OH,USA,4,No,08/07/2010,20:00:00
Steelville,MO,USA,4,No,08/06/2010,23:00:00
Anchorage,AK,USA,4,No,08/06/2010,18:00:00
The Pas (Canada),MB,Canada,4,No,08/06/2010,01:00:00
Glen Rose,TX,USA,4,No,08/04/2010,07:00:00
North Bay (Canada),ON,Canada,4,No,08/03/2010,20:00:00
Erin,TN,USA,4,No,08/03/2010,19:00:00
Toronto (Canada),ON,Canada,4,No,08/03/2010,15:00:00
Dodge City,KS,USA,4,No,08/01/2010,18:00:00
Sandwich,MA,USA,4,No,08/01/2010,09:12:00
Electric City,WA,USA,4,No,07/11/2010,23:30:00
Somerset,KY,USA,4,No,07/11/2010,23:00:00
Everett,WA,USA,4,No,07/11/2010,20:30:00
Alameda,CA,USA,4,No,07/11/2010,16:10:00
Roswell,GA,USA,4,No,07/11/2010,01:00:00
Brookfield,WI,USA,4,No,07/11/2010,00:20:00
East Hampton,NY,USA,4,No,07/10/2010,23:50:00
Waterville,OH,USA,4,No,07/10/2010,23:00:00
Selden,NY,USA,4,No,07/09/2010,22:12:00
Cambridge,ID,USA,4,No,07/08/2010,23:00:00
Vancouver,WA,USA,4,No,07/08/2010,22:55:00
Redding,CA,USA,4,No,07/08/2010,19:30:00
Gaston,OR,USA,4,No,07/07/2010,23:00:00
Seattle,WA,USA,4,No,07/06/2010,22:00:00
Cumming,GA,USA,4,No,07/06/2010,22:00:00
Kulpmont,PA,USA,4,No,07/06/2010,21:00:00
Lake in the Hills,IL,USA,4,No,07/05/2010,22:15:00
Everett,WA,USA,4,No,07/05/2010,01:30:00
Grand Isle,LA,USA,4,No,07/04/2010,23:35:00
Wassaic,NY,USA,4,No,07/04/2010,23:10:00
Battle Creek,MI,USA,4,No,07/04/2010,23:00:00
Portland,OR,USA,4,No,07/04/2010,23:00:00
Coon Rapids,MN,USA,4,No,07/04/2010,23:00:00
Haliburton (Canada),ON,Canada,4,No,07/04/2010,22:50:00
West Pittston,PA,USA,4,No,07/04/2010,22:50:00
Bremerton,WA,USA,4,No,07/04/2010,22:35:00
Erie,PA,USA,4,No,07/04/2010,22:30:00
Lake Stevens,WA,USA,4,No,07/04/2010,22:00:00
Belleville,IL,USA,4,No,07/04/2010,22:00:00
Lorain,OH,USA,4,No,07/04/2010,22:00:00
Lamesa,TX,USA,4,No,07/04/2010,22:00:00
Lynnwood,WA,USA,4,No,07/04/2010,22:00:00
Fort Calhoun,NE,USA,4,No,07/04/2010,22:00:00
Cherokee Villiage,AR,USA,4,No,07/04/2010,22:00:00
Franklin,PA,USA,4,No,07/04/2010,21:40:00
Fall City,WA,USA,4,No,07/04/2010,21:34:00
Searcy,AR,USA,4,No,07/04/2010,21:30:00
Arlington Heights,IL,USA,4,No,07/04/2010,21:30:00
Amelia,OH,USA,4,No,07/04/2010,21:30:00
West Peoria,IL,USA,4,No,07/04/2010,21:30:00
Mulberry,AR,USA,4,No,07/04/2010,21:15:00
Papillion,NE,USA,4,No,07/04/2010,21:00:00
Baltimore,MD,USA,4,No,07/04/2010,21:00:00
Lexington,MI,USA,4,No,07/04/2010,21:00:00
London,KY,USA,4,No,07/04/2010,21:00:00
Omaha,NE,USA,4,No,07/04/2010,21:00:00
Irvine,CA,USA,4,No,07/04/2010,21:00:00
Moxee,WA,USA,4,No,07/04/2010,20:30:00
St. Augustine,FL,USA,4,No,07/04/2010,10:00:00
"Washington, D.C.",DC,USA,4,No,07/04/2010,00:00:00
Lancaster (Millersville),PA,USA,4,No,07/03/2010,23:10:00
Kent City,MI,USA,4,No,07/03/2010,23:00:00
Fort Wayne,IN,USA,4,No,07/03/2010,23:00:00
Elkhart,IN,USA,4,No,07/03/2010,22:50:00
Riverside,CA,USA,4,No,07/03/2010,22:42:00
Clarksville,OH,USA,4,No,07/03/2010,22:20:00
Waynesboro,PA,USA,4,No,07/03/2010,21:25:00
Berwyn,IL,USA,4,No,07/03/2010,21:00:00
Sudbury (Canada),ON,Canada,4,No,07/01/2010,22:30:00
Ridgecrest,CA,USA,4,No,07/01/2010,21:00:00
Kent,OH,USA,4,No,06/12/2010,10:30:00
Taneytown,MD,USA,4,No,06/12/2010,01:00:00
Evansville,IN,USA,4,No,06/10/2010,20:30:00
Oak Lawn,IL,USA,4,No,06/10/2010,18:00:00
Delaware (Highway DE-1 N),DE,USA,4,No,06/09/2010,21:30:00
Scottsdale,AZ,USA,4,No,06/05/2010,22:00:00
Bowling Green,OH,USA,4,No,06/04/2010,03:00:00
Fort Collins,CO,USA,4,No,06/03/2010,23:20:00
Bluffton,IN,USA,4,No,06/03/2010,22:00:00
Miami,FL,USA,4,No,06/01/2010,20:45:00
Bloomington,IL,USA,4,No,05/11/2010,22:00:00
Oak Lawn,IL,USA,4,No,05/10/2010,19:00:00
Graham,WA,USA,4,No,05/08/2010,22:15:00
Casa Grande,AZ,USA,4,No,05/08/2010,17:30:00
Luka,MS,USA,4,No,05/07/2010,17:30:00
Mifflinburg,PA,USA,4,No,05/04/2010,22:00:00
Berkeley,CA,USA,4,No,05/02/2010,20:40:00
Howell,NJ,USA,4,No,05/02/2010,19:45:00
Los Angeles,CA,USA,4,No,05/02/2010,02:50:00
Tijeras,NM,USA,4,No,05/01/2010,23:00:00
Santa Cruz,CA,USA,4,No,05/01/2010,21:05:00
Newington,CT,USA,4,No,05/01/2010,09:30:00
Sunset Beach,NC,USA,4,No,04/12/2010,21:30:00
Yuma,AZ,USA,4,No,04/09/2010,21:00:00
Westchester,CA,USA,4,No,04/08/2010,05:15:00
Lynn,MA,USA,4,No,04/05/2010,18:45:00
St. Clair Shores,MI,USA,4,No,04/04/2010,01:00:00
Naples,FL,USA,4,No,04/01/2010,13:00:00
Crestview,FL,USA,4,No,03/12/2010,21:20:00
Destin,FL,USA,4,No,03/12/2010,21:10:00
Huson,MT,USA,4,No,03/10/2010,00:23:00
Green Bay,WI,USA,4,No,03/08/2010,19:20:00
Cape Neddick,ME,USA,4,No,03/06/2010,23:30:00
Englewood,NJ,USA,4,No,03/06/2010,21:30:00
Kihei,HI,USA,4,No,03/05/2010,21:00:00
Kihei,HI,USA,4,No,03/05/2010,20:45:00
Hobe Sound,FL,USA,4,No,02/08/2010,09:50:00
Riverhead,NY,USA,4,No,02/08/2010,05:40:00
Hyde Park,NY,USA,4,No,02/08/2010,00:00:00
Atlanta,GA,USA,4,No,02/03/2010,19:00:00
Ocala,FL,USA,4,No,02/03/2010,15:00:00
Oregon,OH,USA,4,No,02/03/2010,11:30:00
Leawood,KS,USA,4,No,02/02/2010,21:00:00
Mare Island,CA,USA,4,No,02/01/2010,19:15:00
Pratt,KS,USA,4,No,01/10/2010,20:55:00
Edgartown,MA,USA,4,No,01/07/2010,17:30:00
Mason,OH,USA,4,No,01/03/2010,04:00:00
Loon Mountain Ski Club,NH,USA,4,No,01/01/2010,22:00:00
Elkridge,MD,USA,4,No,01/01/2010,12:00:00
Mount Helix Park,CA,USA,4,No,01/01/2010,00:10:00
Benton,AR,USA,4,No,01/01/2010,00:00:00
New York City (Staten Island),NY,USA,4,No,12/12/2009,23:00:00
Media,PA,USA,4,No,12/12/2009,22:00:00
Troy,IL,USA,4,No,12/12/2009,18:10:00
Francestown,NH,USA,4,No,12/12/2009,18:05:00
Hauppauge,NY,USA,4,No,12/11/2009,05:50:00
Lenzburg,IL,USA,4,No,12/09/2009,19:20:00
Lenzburg,IL,USA,4,No,12/09/2009,19:20:00
Arizona or Colorano (inflight sighting),AZ,USA,4,No,12/07/2009,18:00:00
Menifee,CA,USA,4,No,12/05/2009,22:14:00
Temecula,CA,USA,4,No,12/05/2009,20:00:00
Temecula,CA,USA,4,No,12/05/2009,18:45:00
Gifford,IL,USA,4,No,12/05/2009,17:30:00
Canfield,OH,USA,4,No,12/04/2009,20:00:00
Tucson,AZ,USA,4,No,12/02/2009,23:00:00
Lincoln,NE,USA,4,No,12/01/2009,14:00:00
Monroe,GA,USA,4,No,11/11/2009,01:20:00
Atlanta,GA,USA,4,No,11/10/2009,15:00:00
Whitney Point,NY,USA,4,No,11/08/2009,19:05:00
Tulsa,OK,USA,4,No,11/08/2009,06:55:00
Chambersburg,PA,USA,4,No,11/07/2009,07:18:00
Biloxi,MS,USA,4,No,11/06/2009,18:00:00
Coos Bay,OR,USA,4,No,11/02/2009,20:30:00
North Smithfield,RI,USA,4,No,10/11/2009,19:00:00
New York,NY,USA,4,No,10/09/2009,09:00:00
Shallotte,NC,USA,4,No,10/08/2009,21:00:00
Los Angeles,CA,USA,4,No,10/07/2009,22:55:00
Newark,NJ,USA,4,No,10/06/2009,02:40:00
Ewa Beach,HI,USA,4,No,10/04/2009,19:00:00
Tukwila,WA,USA,4,No,10/03/2009,22:30:00
Linton,IN,USA,4,No,10/03/2009,01:00:00
Raleigh,NC,USA,4,No,10/03/2009,00:15:00
Belleview,FL,USA,4,No,10/01/2009,23:00:00
Dorr,MI,USA,4,No,09/12/2009,22:00:00
Brookfield,WI,USA,4,No,09/12/2009,21:00:00
Corona,CA,USA,4,No,09/12/2009,10:30:00
Lincoln,NE,USA,4,No,09/11/2009,21:15:00
Paw Paw,MI,USA,4,No,09/11/2009,20:00:00
Emmett,ID,USA,4,No,09/10/2009,21:30:00
Fountain,MI,USA,4,No,09/09/2009,21:42:00
South Elgin,IL,USA,4,No,09/09/2009,20:40:00
Fort Worth,TX,USA,4,No,09/09/2009,19:32:00
Holland,OH,USA,4,No,09/09/2009,03:00:00
Timonium,MD,USA,4,No,09/08/2009,21:37:00
Tigard,OR,USA,4,No,09/08/2009,21:22:00
Peonia,CO,USA,4,No,09/08/2009,21:00:00
Montrose,CA,USA,4,No,09/07/2009,00:00:00
Spring Hill,FL,USA,4,No,09/07/2009,01:00:00
Harrisville,MI,USA,4,No,09/06/2009,19:57:00
Rochester (Greece),NY,USA,4,No,09/05/2009,20:47:00
Harrison Twp.,MI,USA,4,No,09/05/2009,20:45:00
Rochester,TN,USA,4,No,09/05/2009,20:30:00
Lombard,IL,USA,4,No,09/04/2009,23:05:00
Coniston (Canada),ON,Canada,4,No,09/04/2009,01:30:00
North Babylon,NY,USA,4,No,09/03/2009,19:30:00
Brantford (Canada),ON,Canada,4,No,08/11/2009,01:00:00
North Huntingdon,PA,USA,4,No,08/10/2009,22:52:00
Salem,OR,USA,4,No,08/10/2009,22:23:00
Red Bud,IL,USA,4,No,08/08/2009,23:00:00
Chicago,IL,USA,4,No,08/08/2009,22:12:00
Litchfield,SC,USA,4,No,08/06/2009,22:22:00
Jupiter,FL,USA,4,No,08/06/2009,06:30:00
Clovis,CA,USA,4,No,08/05/2009,22:00:00
Red Mountain,CA,USA,4,No,08/05/2009,14:30:00
Keaau,HI,USA,4,No,08/03/2009,05:00:00
Grand Rapids,MI,USA,4,No,08/02/2009,22:00:00
Skaneateles,NY,USA,4,No,08/02/2009,00:25:00
Clinton Township,MI,USA,4,No,08/01/2009,22:30:00
Rockport,MA,USA,4,No,08/01/2009,21:00:00
Santa Clara,CA,USA,4,No,08/01/2009,13:00:00
Cross Village,MI,USA,4,No,08/01/2009,02:00:00
Bismarck,MO,USA,4,No,08/01/2009,01:15:00
Brandon,FL,USA,4,No,07/12/2009,23:00:00
San Jose,CA,USA,4,No,07/12/2009,17:00:00
Moundsville,WV,USA,4,No,07/11/2009,22:00:00
Bear Creek,AL,USA,4,No,07/10/2009,23:00:00
Barnwell,SC,USA,4,No,07/10/2009,21:15:00
Frankfort,NY,USA,4,No,07/10/2009,02:30:00
San Jose,CA,USA,4,No,07/09/2009,23:50:00
Brigham City,UT,USA,4,No,07/09/2009,23:00:00
Albany,OR,USA,4,No,07/08/2009,22:00:00
Powell,WY,USA,4,No,07/08/2009,04:25:00
London,KY,USA,4,No,07/07/2009,21:30:00
Elmira,NY,USA,4,No,07/07/2009,20:45:00
Williamstown,NJ,USA,4,No,07/06/2009,17:30:00
Miami,FL,USA,4,No,07/05/2009,23:40:00
Streamwood,IL,USA,4,No,07/04/2009,23:01:00
Lemon Grove,CA,USA,4,No,07/04/2009,23:00:00
Macomb Township,MI,USA,4,No,07/04/2009,22:30:00
Chicago,IL,USA,4,No,07/04/2009,22:30:00
East Haven,CT,USA,4,No,07/04/2009,22:10:00
Auburn,WA,USA,4,No,07/04/2009,22:00:00
Federal Way,WA,USA,4,No,07/04/2009,22:00:00
Dickson City,PA,USA,4,No,07/04/2009,22:00:00
South Elgin,IL,USA,4,No,07/04/2009,21:30:00
Oxford,MI,USA,4,No,07/03/2009,23:45:00
Midlothian,IL,USA,4,No,07/03/2009,23:30:00
Tucson,AZ,USA,4,No,07/03/2009,03:30:00
Los Angeles,CA,USA,4,No,07/02/2009,23:00:00
Branson,MO,USA,4,No,07/02/2009,00:00:00
Montrose,CO,USA,4,No,07/01/2009,23:00:00
Penokee,KS,USA,4,No,06/10/2009,21:50:00
Waltonville,IL,USA,4,No,06/10/2009,14:30:00
Paradise Valley,AZ,USA,4,No,06/10/2009,01:10:00
Los Angeles (Lincoln Heights),CA,USA,4,No,06/08/2009,22:30:00
Van Nuys,CA,USA,4,No,06/06/2009,23:00:00
Valley Cottage,NY,USA,4,No,06/06/2009,23:00:00
Hollister,CA,USA,4,No,06/06/2009,00:01:00
Lacassine,LA,USA,4,No,06/04/2009,21:30:00
Lacassine,LA,USA,4,No,06/03/2009,22:30:00
Chatham,NJ,USA,4,No,06/02/2009,01:30:00
Pennellville,NY,USA,4,No,06/01/2009,03:00:00
Scarborough,ME,USA,4,No,05/12/2009,00:00:00
Tobay Beach,NY,USA,4,No,05/10/2009,16:30:00
Hoboken,NJ,USA,4,No,05/10/2009,00:15:00
Tucson,AZ,USA,4,No,05/09/2009,16:30:00
Temecula,CA,USA,4,No,05/09/2009,04:00:00
Naples,IL,USA,4,No,05/04/2009,00:00:00
New Oxford,PA,USA,4,No,05/01/2009,22:13:00
Dunellen,NJ,USA,4,No,04/10/2009,23:00:00
Everett,MA,USA,4,No,04/10/2009,08:30:00
Calcutta,OH,USA,4,No,04/09/2009,22:45:00
Toledo,OH,USA,4,No,04/08/2009,21:55:00
Austin,TX,USA,4,No,04/07/2009,00:00:00
Leitchfield,KY,USA,4,No,04/03/2009,18:00:00
Riverton,UT,USA,4,No,03/12/2009,00:15:00
Newport Beach,CA,USA,4,No,03/10/2009,21:55:00
West Valley City,UT,USA,4,No,03/05/2009,20:05:00
Shannon,NC,USA,4,No,03/05/2009,06:45:00
Los Angeles,CA,USA,4,No,02/12/2009,11:50:00
Azusa,CA,USA,4,No,02/10/2009,23:00:00
Crookston,MN,USA,4,No,02/10/2009,12:00:00
Grants Pass,OR,USA,4,No,02/07/2009,18:00:00
Coral Springs,FL,USA,4,No,02/05/2009,17:30:00
Kearney,NE,USA,4,No,02/05/2009,01:00:00
Boerne,TX,USA,4,No,02/04/2009,22:00:00
Austin (rural),TX,USA,4,No,02/04/2009,18:59:00
Lake Worth,FL,USA,4,No,02/03/2009,19:30:00
"Yorktown Heights,",NY,USA,4,No,02/03/2009,14:28:00
Celina,TX,USA,4,No,02/02/2009,20:00:00
Hawthorne,CA,USA,4,No,02/02/2009,12:00:00
Sterling,VA,USA,4,No,02/01/2009,21:30:00
Gunnison,CO,USA,4,No,02/01/2009,04:00:00
Bethlehem,PA,USA,4,No,01/12/2009,20:05:00
Houston,TX,USA,4,No,01/11/2009,21:30:00
Dover,DE,USA,4,No,01/11/2009,10:10:00
Williston (seen from; to NE),VT,USA,4,No,01/10/2009,19:30:00
Ball Ground,GA,USA,4,No,01/09/2009,19:00:00
Morris Plains,NJ,USA,4,No,01/05/2009,20:35:00
San Jose,CA,USA,4,No,01/04/2009,13:30:00
Old Lyme,CT,USA,4,No,01/03/2009,16:40:00
Venetie,AK,USA,4,No,01/02/2009,21:00:00
High Point,NC,USA,4,No,01/01/2009,23:15:00
Markle,IN,USA,4,No,01/01/2009,19:00:00
Feltham,MI,USA,4,No,01/01/2009,00:16:00
San Diego,CA,USA,4,No,01/01/2009,00:15:00
Palmdale,CA,USA,4,No,01/01/2009,00:00:00
Alexandria,LA,USA,4,No,12/11/2008,18:40:00
La Grande,OR,USA,4,No,12/06/2008,21:56:00
Rialto,CA,USA,4,No,12/06/2008,15:00:00
Lebanon,OR,USA,4,No,12/03/2008,19:15:00
Lisbon,CT,USA,4,No,12/03/2008,16:30:00
Merritt Island,FL,USA,4,No,12/01/2008,20:07:00
York (Cape Neddick),ME,USA,4,No,11/12/2008,19:00:00
Quail Valley,CA,USA,4,No,11/12/2008,18:00:00
Bumpass,VA,USA,4,No,11/12/2008,08:05:00
Mesa,AZ,USA,4,No,11/09/2008,20:30:00
Ocean City,NJ,USA,4,No,11/09/2008,17:30:00
Dana Point,CA,USA,4,No,11/08/2008,14:00:00
Kingwood,TX,USA,4,No,11/01/2008,15:00:00
Wayne,MI,USA,4,No,10/12/2008,23:00:00
Nicholasville,KY,USA,4,No,10/12/2008,15:10:00
Bridgeport,CT,USA,4,No,10/11/2008,19:00:00
Madison,WI,USA,4,No,10/10/2008,22:30:00
Cotton,MN,USA,4,No,10/10/2008,22:30:00
Slingerlands,NY,USA,4,No,10/10/2008,02:00:00
Lombard,IL,USA,4,No,10/09/2008,21:00:00
Auburn,AL,USA,4,No,10/09/2008,12:24:00
Gainesville/Haymarket,VA,USA,4,No,10/07/2008,20:30:00
Alpharetta,GA,USA,4,No,10/07/2008,07:30:00
Williamsburg,KY,USA,4,No,10/07/2008,05:30:00
Castro Valley,CA,USA,4,No,10/05/2008,19:29:00
Las Vegas,NV,USA,4,No,10/04/2008,21:26:00
South Milwaukee,WI,USA,4,No,10/04/2008,19:20:00
Nevada,MO,USA,4,No,10/04/2008,04:00:00
Calhan,CO,USA,4,No,10/03/2008,19:30:00
New Paltz,NY,USA,4,No,10/03/2008,11:00:00
Marysville,WA,USA,4,No,10/01/2008,20:00:00
Wilson,NC,USA,4,No,10/01/2008,20:00:00
Warwick,RI,USA,4,No,10/01/2008,19:00:00
Long Beach (Canada),ON,Canada,4,No,09/10/2008,16:30:00
Vineland,NJ,USA,4,No,09/10/2008,04:00:00
Beverly Hills/ Los Angeles,CA,USA,4,No,09/06/2008,22:25:00
San Diego,CA,USA,4,No,09/05/2008,23:10:00
Laguna Woods,CA,USA,4,No,09/05/2008,21:00:00
Pecos,TX,USA,4,No,09/05/2008,20:45:00
Jeannette,PA,USA,4,No,09/05/2008,02:50:00
Myrtle Beach,TN,USA,4,No,09/02/2008,22:00:00
Woodland,PA,USA,4,No,09/02/2008,21:00:00
Nunica,MI,USA,4,No,09/02/2008,01:25:00
Ellwood City,PA,USA,4,No,09/02/2008,00:47:00
Lahaina,HI,USA,4,No,08/11/2008,19:30:00
Seattle,WA,USA,4,No,08/11/2008,15:30:00
Detroit,MI,USA,4,No,08/10/2008,11:30:00
Spring,TX,USA,4,No,08/09/2008,21:00:00
Dawson Springs,KY,USA,4,No,08/09/2008,18:45:00
Orangevale,CA,USA,4,No,08/08/2008,23:00:00
Altomont,NY,USA,4,No,08/08/2008,22:30:00
Chula Vista,CA,USA,4,No,08/08/2008,21:00:00
Eden,NY,USA,4,No,08/08/2008,00:00:00
Independence,KY,USA,4,No,08/07/2008,23:20:00
Dublin,CA,USA,4,No,08/07/2008,21:30:00
Toronto (Canada),ON,Canada,4,No,08/07/2008,21:20:00
Sangerville,ME,USA,4,No,08/05/2008,20:25:00
Hanover,PA,USA,4,No,08/05/2008,16:00:00
Sterling Heights,MI,USA,4,No,08/03/2008,23:00:00
Clatskanie,OR,USA,4,No,08/03/2008,01:30:00
Ocean City,NJ,USA,4,No,08/02/2008,22:45:00
Ft. Lauderdale,FL,USA,4,No,08/02/2008,21:00:00
Sonora,CA,USA,4,No,08/02/2008,11:00:00
Blythe,CA,USA,4,No,08/02/2008,01:30:00
Shellbrook (Canada),SK,Canada,4,No,08/02/2008,00:30:00
Rockford/Loves Park,IL,USA,4,No,08/02/2008,00:30:00
Irrigon,OR,USA,4,No,08/02/2008,00:00:00
Kingston,NY,USA,4,No,08/01/2008,21:30:00
San Francisco,CA,USA,4,No,08/01/2008,16:15:00
Mountain Home,AR,USA,4,No,07/12/2008,22:00:00
Defiance,OH,USA,4,No,07/12/2008,04:32:00
Culpeper,VA,USA,4,No,07/11/2008,22:43:00
Livingston,MT,USA,4,No,07/11/2008,21:00:00
Midland,WA,USA,4,No,07/11/2008,17:30:00
Riverside,RI,USA,4,No,07/11/2008,13:30:00
Jasper,IN,USA,4,No,07/10/2008,00:35:00
Folsom,CA,USA,4,No,07/09/2008,22:15:00
Ashland,KY,USA,4,No,07/05/2008,22:00:00
Guilderland,NY,USA,4,No,07/05/2008,19:30:00
Lee's Summit,MO,USA,4,No,07/04/2008,23:25:00
Chula Vist,CA,USA,4,No,07/04/2008,23:00:00
Stanwood,WA,USA,4,No,07/04/2008,22:30:00
Oregon,OH,USA,4,No,07/04/2008,22:15:00
Saginaw,MI,USA,4,No,07/04/2008,22:00:00
Elmhurst,IL,USA,4,No,07/04/2008,21:30:00
Portland,OR,USA,4,No,07/04/2008,19:10:00
West Bloomfield,MI,USA,4,No,07/03/2008,22:50:00
St. Paul,MN,USA,4,No,07/03/2008,22:01:00
Schererville,IN,USA,4,No,07/03/2008,21:00:00
Cle Elum,WA,USA,4,No,07/02/2008,14:00:00
Littleton,CO,USA,4,No,07/01/2008,10:00:00
Gloster,MS,USA,4,No,06/12/2008,18:00:00
Taylorsville,UT,USA,4,No,06/10/2008,09:57:00
Oregon (inflight; 15 min. SE of Mt. Hood),OR,USA,4,No,06/08/2008,18:15:00
San Francisco,CA,USA,4,No,06/08/2008,16:30:00
Columbus,OH,USA,4,No,06/06/2008,22:25:00
Park Ridge,IL,USA,4,No,06/06/2008,21:22:00
Mukwonago,WI,USA,4,No,06/06/2008,17:25:00
Parkersburg,WV,USA,4,No,06/05/2008,22:10:00
Charlotte,NC,USA,4,No,06/05/2008,02:08:00
Chicago,IL,USA,4,No,05/10/2008,13:00:00
Irvine,CA,USA,4,No,05/08/2008,10:15:00
Cudahy,WI,USA,4,No,05/08/2008,04:30:00
Holland,OH,USA,4,No,05/07/2008,00:15:00
Rialto,CA,USA,4,No,05/05/2008,15:00:00
Marietta,GA,USA,4,No,05/05/2008,04:00:00
Helena,OH,USA,4,No,05/05/2008,00:00:00
Wallops Island,VA,USA,4,No,05/04/2008,19:00:00
